397;1.7;1.1;1.7;1.7
398;3.1;1.2;1.6;2.5
399;1.9;1.7;1.2;1.4
400;1.3;1.1;1.2;1.5
401;2.1;1.2;1.6;1.9
402;2.6;1.6;1.8;2.3
403;1.3;1.1;1.2;1.4
404;3.0;1.9;1.9;4.0
405;2.3;1.2;2.6;2.6
406;3.3;1.6;3.3;2.2
407;1.5;1.3;3.6;3.0
408;2.1;1.5;1.4;2.4
409;1.3;1.5;1.2;1.8
410;3.0;1.3;1.4;2.2
411;1.7;1.5;1.4;2.0
412;1.1;1.1;1.1;1.3
413;1.2;1.4;1.1;1.9
414;1.1;1.1;1.2;1.3
415;1.0;1.1;1.0;1.1
416;1.1;1.0;1.0;1.1
417;1.1;1.1;1.1;1.1
418;2.8;1.4;1.2;1.3
419;2.5;3.4;1.3;1.5
420;2.2;2.8;1.7;1.4
421;1.3;2.7;1.1;2.6
422;1.5;1.3;1.6;2.5
423;1.5;1.6;1.3;3.6
424;1.2;1.8;1.2;2.7
425;1.1;2.3;1.1;2.5
426;1.2;2.5;1.3;4.5
427;1.7;3.2;1.1;3.1
428;1.0;1.8;1.0;2.8
429;1.1;1.7;1.2;2.6
430;1.2;2.1;1.2;3.6
431;1.3;1.8;1.3;4.6
432;2.4;1.5;1.1;2.3
433;1.2;1.6;1.1;3.4
434;1.0;1.3;1.1;3.2
435;1.1;1.4;1.4;3.1
436;2.0;2.5;1.0;2.4
437;1.3;1.5;1.1;3.0
438;1.4;2.6;1.2;3.2
439;1.3;3.3;1.2;2.7
440;1.1;1.6;1.2;3.1
441;1.6;2.0;1.1;3.8
442;1.3;2.1;1.3;3.3
443;1.6;3.1;1.2;3.0
444;1.2;1.5;1.1;2.7
445;1.5;1.3;1.4;2.6
446;1.7;3.8;1.4;3.0
447;1.2;1.7;1.0;3.0
448;1.3;2.9;1.1;2.9
449;1.9;1.6;1.7;3.1
450;2.7;1.5;2.4;2.0
451;2.2;1.5;1.3;1.6
452;2.3;1.7;1.7;2.1
453;2.1;1.6;2.4;2.1
454;1.9;1.8;1.5;2.6
455;2.7;1.8;2.1;2.1
456;1.9;1.4;1.1;2.3
457;2.4;2.0;1.4;2.1
458;2.3;1.8;1.3;2.3
459;2.2;1.3;2.7;2.3
460;1.9;1.5;1.6;2.7
461;3.7;1.4;1.7;1.8
462;1.9;1.3;1.9;1.9
463;2.1;1.2;1.1;1.9
464;2.2;1.6;2.4;2.4
465;2.0;1.7;1.5;2.5
466;1.7;1.3;2.0;1.9
467;1.2;1.7;1.2;2.5
468;1.5;1.3;1.6;2.3
469;2.0;1.7;1.4;2.6
470;1.2;1.1;1.2;1.2
471;1.4;1.3;1.5;1.8
472;1.1;1.3;1.2;1.8
473;2.3;1.4;1.2;1.8
474;1.2;1.2;1.1;1.3
475;1.9;2.0;1.0;3.3
476;1.4;1.6;1.3;3.6
477;1.5;1.8;1.2;3.0
478;1.3;1.8;1.1;3.5
479;1.5;2.3;1.2;3.5
480;1.0;1.5;1.4;4.1
481;1.2;1.8;1.1;3.2
482;1.3;1.3;1.0;2.3
483;1.5;1.4;1.5;2.4
484;1.3;2.2;1.0;3.3
485;1.1;1.8;1.1;3.0
486;1.2;2.3;1.2;3.2
487;2.4;1.4;2.6;3.7
488;1.3;2.2;1.2;3.5
489;1.2;2.1;1.0;2.9
490;1.1;1.7;1.0;2.4
491;1.2;1.7;1.2;3.2
492;1.1;1.8;1.3;3.8
493;1.2;2.2;1.1;3.2
494;1.3;1.7;1.1;2.9
495;1.2;2.4;1.1;3.4
496;1.9;1.7;1.3;3.5
497;1.3;1.5;1.0;2.7
498;1.1;1.7;1.2;3.5
499;1.1;2.3;1.2;3.6
500;1.5;1.7;1.0;3.0
501;1.1;2.0;1.0;3.1
502;1.2;1.9;1.1;3.0
503;1.1;1.7;1.0;3.3
504;1.3;1.9;1.0;3.4
505;1.3;1.7;1.1;4.0
506;1.4;2.2;1.2;3.2
507;1.1;1.7;1.0;3.8
508;1.2;1.6;1.1;2.6
509;1.6;1.6;1.1;3.2
510;1.1;2.0;1.2;2.9
511;1.8;2.0;1.2;3.1
512;1.3;2.3;1.3;3.4
513;1.3;1.8;1.1;3.7
514;1.4;1.8;1.2;3.2
515;1.9;2.3;1.2;2.3
516;2.0;2.7;1.2;3.1
517;1.3;1.6;1.2;3.9
518;2.1;2.7;1.3;3.5
519;1.3;2.6;1.0;2.5
520;2.4;3.7;1.1;2.0
521;1.8;2.8;1.0;1.7
522;2.2;2.8;1.2;2.3
523;2.0;3.2;1.1;2.6
524;2.2;2.0;1.2;1.7
525;1.2;2.0;1.1;2.3
526;1.5;2.0;1.1;1.6
527;1.4;1.9;1.1;1.6
528;1.5;2.3;1.1;2.3
529;1.2;1.6;1.1;1.5
530;1.2;1.8;1.0;1.7
531;1.2;1.4;1.0;1.2
532;1.2;1.8;1.1;1.2
533;1.1;1.3;1.0;1.2
534;1.1;1.3;1.0;1.1
535;1.6;1.2;2.3;2.4
536;1.2;1.9;4.7;1.8
537;1.0;1.3;3.1;1.3
538;1.3;1.3;2.9;2.2
539;1.3;1.2;5.0;1.4
540;2.9;1.7;3.3;1.5
541;1.1;1.3;3.0;1.4
542;1.3;1.3;4.3;1.7
543;1.2;1.2;3.9;1.5
544;1.1;1.2;4.0;1.5
545;1.2;1.4;2.1;1.4
546;1.1;1.4;2.0;1.3
547;1.0;1.1;2.1;1.3
548;1.5;1.1;4.7;1.5
549;1.2;1.2;4.4;1.5
550;1.8;1.3;2.9;1.7
551;1.1;1.7;3.6;1.6
552;1.0;1.2;2.9;2.6
553;1.1;1.1;2.7;1.1
554;1.1;1.0;1.9;1.1
555;1.0;1.4;3.6;1.5
556;1.1;1.1;3.1;1.2
557;1.1;1.2;2.1;1.2
558;1.1;1.1;2.4;1.1
559;1.0;1.1;1.6;1.1
560;1.6;1.5;1.2;1.6
561;1.5;1.9;1.5;2.5
562;1.3;1.5;1.1;1.5
563;1.7;2.2;1.2;2.8
564;1.4;1.8;1.0;2.2
565;1.7;2.2;1.0;2.1
566;1.1;1.3;1.1;1.3
567;1.3;2.0;1.0;1.8
568;1.3;1.9;1.1;2.1
569;3.4;1.6;1.1;2.0
570;1.8;2.6;1.1;2.2
571;1.0;1.2;2.1;1.8
572;1.2;1.6;1.0;1.8
573;1.5;2.6;1.1;2.6
574;1.3;1.8;2.5;1.9
575;1.3;1.7;1.0;1.8
576;1.4;1.8;1.2;2.3
577;1.4;2.0;1.3;3.0
578;1.6;2.3;1.1;1.7
579;3.8;1.2;1.1;1.5
580;1.6;1.9;1.3;2.2
581;1.3;1.5;1.0;2.2
582;1.3;1.7;1.0;2.0
583;1.2;1.6;1.1;3.3
584;2.6;1.5;1.8;2.4
585;2.1;1.3;1.6;2.0
586;2.7;1.3;1.6;2.2
587;3.0;1.8;1.7;2.5
588;2.9;1.7;1.5;2.4
589;2.7;1.3;1.4;2.4
590;3.0;1.7;1.5;2.4
591;2.8;2.1;1.5;2.3
592;2.5;1.3;1.3;2.3
593;2.1;1.4;1.5;2.1
594;2.4;1.2;1.5;2.1
595;2.5;1.5;1.4;2.7
596;2.2;1.4;1.2;2.1
597;2.6;1.5;1.6;2.4
598;2.6;1.4;1.5;1.9
599;2.9;1.4;1.7;2.4
600;2.1;1.3;1.4;2.1
601;2.3;1.3;1.5;2.2
602;1.9;1.3;1.4;1.7
603;2.2;1.4;1.8;2.3
604;1.8;1.9;1.6;2.1
605;3.1;2.0;1.9;2.7
606;2.1;1.5;1.3;2.3
607;2.7;1.5;1.4;2.4
608;3.4;1.7;1.7;2.1
609;1.8;1.7;1.6;2.0
610;3.0;1.7;1.9;2.8
611;2.9;1.7;1.3;2.4
612;2.3;1.8;1.5;2.3
613;2.3;1.3;1.6;2.5
614;3.2;1.6;1.5;2.2
615;2.2;1.5;1.2;2.3
616;2.5;1.6;1.7;2.6
617;2.4;1.6;1.5;2.1
618;2.7;1.4;1.6;2.0
619;2.5;1.6;1.5;2.4
620;2.4;1.7;1.8;2.2
621;2.6;1.5;2.1;2.1
622;2.9;1.7;1.5;2.3
623;2.2;1.9;1.6;2.2
624;2.7;1.6;1.3;2.1
625;3.3;1.5;1.8;1.3
626;1.4;2.1;1.3;2.2
627;2.7;1.1;1.1;1.3
628;2.4;2.4;1.5;1.8
629;2.5;2.1;1.6;2.2
630;2.6;1.3;1.5;1.5
631;3.1;1.3;1.2;1.5
632;2.2;2.0;1.4;2.0
633;3.3;2.5;1.7;1.8
634;2.6;1.8;1.8;2.8
635;2.1;1.8;1.3;2.7
636;1.6;2.2;1.3;2.2
637;2.4;1.9;1.3;2.5
638;2.4;2.0;1.3;2.1
639;2.3;2.7;1.7;2.7
640;2.4;2.6;1.4;2.4
641;3.0;2.3;1.3;2.1
642;2.0;1.7;1.4;2.2
643;4.0;1.5;1.5;1.3
644;3.1;2.2;1.5;2.6
645;2.5;2.2;1.5;2.2
646;2.2;2.2;1.2;2.3
647;2.5;1.8;1.5;2.7
648;1.2;1.3;1.7;1.6
649;2.2;2.2;1.2;2.0
650;2.3;1.5;1.8;2.4
651;2.2;1.8;1.7;2.1
652;2.5;1.8;1.9;2.4
653;2.6;2.5;1.8;2.2
654;2.7;1.8;1.6;1.8
655;3.3;1.6;1.7;2.6
656;2.3;2.4;1.3;2.2
657;1.9;2.6;2.7;1.7
658;2.3;2.3;1.6;3.4
659;2.0;1.8;1.5;1.8
660;2.6;2.0;1.4;1.5
661;1.6;1.4;1.1;1.3
662;1.0;1.0;1.0;1.0
663;1.0;1.0;1.0;1.0
664;1.1;1.0;1.0;1.1
665;1.0;1.0;1.0;1.0
666;2.7;2.0;2.0;1.6
667;3.0;2.3;1.7;1.3
668;3.1;1.7;1.8;1.5
669;2.0;2.1;1.5;1.3
670;3.5;2.7;2.0;1.7
671;2.9;2.0;1.6;1.5
672;3.8;2.2;1.6;1.5
673;3.4;1.6;2.0;1.5
674;2.5;1.3;1.9;1.9
675;2.2;1.7;2.0;1.5
676;2.7;2.3;1.4;1.9
677;1.5;4.4;1.8;1.4
678;3.2;1.7;1.8;1.1
679;2.7;2.1;2.3;2.1
680;2.7;2.9;2.1;1.8
681;4.0;1.9;1.5;1.4
682;3.5;1.5;1.2;1.5
683;3.2;1.6;2.1;1.5
684;3.1;1.6;1.2;1.3
685;2.8;3.7;1.4;1.7
686;3.1;2.6;2.5;2.1
687;2.2;1.8;1.9;1.5
688;2.7;1.8;2.2;1.4
689;3.0;2.7;1.8;1.9
690;2.5;1.4;1.4;1.7
691;3.0;2.5;1.9;1.9
692;2.8;2.2;1.9;1.8
693;3.4;3.2;1.9;1.5
694;2.9;1.9;1.9;1.9
695;3.4;2.3;1.4;1.7
696;2.6;1.9;1.5;1.8
697;2.7;2.2;1.0;1.5
698;2.6;1.3;1.0;1.4
699;4.1;1.3;1.1;1.3
700;2.2;1.1;1.0;1.5
701;3.0;1.4;1.0;1.3
702;4.1;1.4;1.1;1.5
703;2.8;1.4;1.0;2.0
704;3.3;1.9;1.4;2.1
705;3.5;1.4;1.2;1.3
706;4.2;1.4;1.3;1.6
707;2.1;1.4;2.4;2.1
708;4.5;1.4;1.5;2.0
709;4.4;1.1;1.4;1.4
710;3.0;1.2;1.0;1.4
711;2.6;1.3;1.2;1.4
712;2.8;1.1;1.0;1.6
713;2.8;1.4;1.6;1.5
714;2.3;1.1;1.0;1.6
715;3.0;1.2;1.1;1.4
716;4.5;1.3;1.1;1.9
717;2.5;1.3;1.0;1.7
718;3.3;1.4;1.1;1.8
719;3.2;1.2;1.1;1.2
720;3.4;1.3;1.0;1.6
721;1.8;1.5;1.2;1.2
722;2.6;1.2;2.8;1.6
723;3.0;1.3;1.0;1.9
724;3.7;1.2;1.0;1.6
725;3.1;1.2;1.1;1.5
726;2.9;1.4;1.1;2.3
727;2.4;1.2;1.1;1.7
728;3.0;1.5;1.0;1.9
729;2.5;1.2;1.0;1.4
730;3.1;1.5;3.0;1.9
731;3.6;1.7;1.1;1.5
732;3.0;1.8;1.1;1.5
733;3.3;1.6;1.1;2.8
734;1.4;3.3;1.7;1.9
735;2.0;3.6;1.3;1.9
736;3.1;2.7;1.4;2.6
737;2.8;2.6;1.2;2.0
738;1.3;1.7;1.2;2.8
739;2.1;4.1;2.7;1.3
740;2.9;4.0;2.4;1.6
741;1.8;3.0;2.0;2.5
742;2.6;3.3;2.1;2.1
743;1.3;3.0;1.5;2.3
744;1.5;2.7;1.8;1.3
745;1.2;2.3;1.4;1.7
746;1.2;1.6;1.0;1.3
747;1.0;1.4;1.2;1.1
748;1.2;1.8;1.1;1.2
749;1.0;1.4;1.0;1.2
750;1.1;1.7;1.3;1.2
751;1.2;1.2;1.0;1.4
752;1.1;1.2;1.1;1.1
753;1.3;1.5;1.0;2.4
754;1.2;1.5;1.1;1.5
755;1.1;1.2;1.0;1.4
756;1.0;1.3;1.0;1.6
757;1.1;1.2;1.0;1.4
758;1.1;1.1;1.0;1.2
759;1.0;1.2;1.0;1.2
760;1.2;1.2;1.0;1.3
761;1.1;1.2;1.0;1.6
762;1.1;1.1;1.0;1.1
763;1.0;1.3;1.0;1.3
764;1.1;1.3;1.1;1.1
765;1.0;1.1;1.0;1.1
766;1.0;1.0;1.0;1.1
767;1.0;1.0;1.0;1.0
768;1.0;1.0;1.0;1.1
769;1.0;1.1;1.0;1.1
770;1.0;1.0;1.0;1.4
771;1.0;1.1;1.0;1.1
772;1.0;1.0;1.0;1.0
773;1.0;1.0;1.0;1.0
774;1.0;1.0;1.0;1.0
775;1.0;1.0;1.0;1.0
776;2.8;1.7;1.3;2.0
